Lon,Lat,label,DEM,slope,slope_aspect,SPI,TWI,plan_curvature,general_curvature,soiltype,landcover,distance_to_river
-0.5603241584695517,8.265623508004749,0,83.0,1.03755,116.56505,1610.12524,13.60727,-0.00877,-1e-05,WR,40.0,400.0
-0.5580783702592527,8.265623508004749,0,78.0,1.76652,156.80141,3415.59131,12.85523,0.0,0.0,WR,90.0,100.0
-0.5558325820489536,8.265623508004749,0,75.0,0.0,,44829.80469,15.40641,0.0,0.0,WR,90.0,100.0
-0.5535867938386545,8.265623508004749,0,75.0,0.0,,1678900.75,19.02909,0.0,0.0,WR,80.0,100.0
-0.5513410056283554,8.265623508004749,0,75.0,0.7337,288.43494,38575.17578,15.17001,0.0,0.0,WR,80.0,400.0
-0.5490952174180581,8.265623508004749,0,77.0,0.7337,288.43494,22081.71875,14.83553,0.0,0.0,WR,90.0,100.0
-0.546849429207759,8.265623508004749,0,84.0,0.32814,315.0,727.38049,11.90763,-0.00014,-0.00105,WR,20.0,400.0
-0.54460364099746,8.265623508004749,0,86.0,1.3527,149.03624,670.61169,10.61816,0.0652,0.00319,WR,20.0,400.0
-0.5917651934137353,8.26337771979445,0,75.0,0.0,,122173.52344,16.40876,0.0,0.0,WR,80.0,1200.0
-0.5895194052034363,8.26337771979445,0,75.0,0.0,,126114.60938,16.4405,0.0,0.0,WR,80.0,800.0
-0.5872736169931372,8.26337771979445,0,75.0,0.0,,129563.05469,16.46748,0.0,0.0,WR,80.0,800.0
-0.5850278287828381,8.26337771979445,0,75.0,0.0,,133504.14063,16.49744,0.0,0.0,WR,80.0,800.0
-0.582782040572539,8.26337771979445,0,75.0,0.0,,137445.21875,16.52653,0.0,0.0,WR,80.0,400.0
-0.5805362523622399,8.26337771979445,0,74.0,0.0,,46679.76172,17.66298,-0.00312,0.0,WR,80.0,100.0
-0.5782904641519426,8.26337771979445,0,83.0,0.7337,198.43495,1472.83276,9.83141,0.01664,0.00531,WR,20.0,400.0
-0.5760446759416435,8.26337771979445,0,86.0,2.31903,233.1301,5245.21387,11.31043,-0.03199,-0.00531,WR,20.0,400.0
-0.5737988877313445,8.26337771979445,0,85.0,1.76652,293.19861,31641.05078,15.66494,-0.00036,-0.00106,WR,20.0,400.0
-0.5715530995210454,8.26337771979445,0,87.0,0.46405,270.0,727.38049,11.90763,-0.0,-0.00104,WR,20.0,800.0
-0.5693073113107463,8.26337771979445,0,88.0,0.7337,161.56505,650.58899,12.0192,0.02143,-1e-05,WR,20.0,800.0
-0.5670615231004472,8.26337771979445,0,88.0,0.92804,270.0,727.38049,10.5369,0.0,0.00213,WR,126.0,1200.0
-0.5648157348901499,8.26337771979445,0,83.0,1.3527,59.03624,670.61169,10.61816,-1.52148,1e-05,WR,40.0,1200.0
-0.5625699466798508,8.26337771979445,0,82.0,1.64025,225.0,4976.04785,12.1714,0.0,0.0,WR,40.0,800.0
-0.5603241584695517,8.26337771979445,0,78.0,3.6637,124.69515,2057.34277,12.24633,0.26034,0.0,WR,90.0,400.0
-0.5580783702592527,8.26337771979445,0,76.0,0.0,,7389.52783,13.60537,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.26337771979445,0,75.0,0.0,,48770.88281,15.49064,0.0,0.0,WR,80.0,100.0
-0.5535867938386545,8.26337771979445,0,75.0,0.0,,1682841.875,19.03144,0.0,0.0,WR,80.0,100.0
-0.5513410056283554,8.26337771979445,0,76.0,0.32814,315.0,30186.29102,15.61789,0.0,0.0,WR,90.0,400.0
-0.5490952174180581,8.26337771979445,0,84.0,2.62328,315.0,487.94165,10.93616,0.0,0.00106,WR,90.0,100.0
-0.546849429207759,8.26337771979445,0,83.0,1.31233,45.0,1454.76099,12.5929,0.0,0.00101,WR,20.0,400.0
-0.54460364099746,8.26337771979445,0,84.0,0.7337,108.43495,920.07159,11.67263,0.40488,-0.0,WR,20.0,800.0
-0.5917651934137353,8.261131931584151,0,75.0,0.0,,126114.60938,16.4405,0.0,0.0,WR,80.0,1200.0
-0.5895194052034363,8.261131931584151,0,75.0,0.0,,130055.6875,16.47127,0.0,0.0,WR,80.0,1200.0
-0.5872736169931372,8.261131931584151,0,75.0,0.0,,133996.76563,16.50112,0.0,0.0,WR,80.0,800.0
-0.5850278287828381,8.261131931584151,0,75.0,0.0,,137937.85938,16.5301,0.0,0.0,WR,80.0,800.0
-0.582782040572539,8.261131931584151,0,75.0,0.0,,141386.3125,16.55479,0.0,0.0,WR,80.0,800.0
-0.5805362523622399,8.261131931584151,0,75.0,1.03755,63.43495,47980.9375,17.69047,0.0,0.0,WR,80.0,400.0
-0.5782904641519426,8.261131931584151,0,79.0,4.45418,242.10272,717557.75,15.03893,-0.00312,0.0,WR,90.0,100.0
-0.5760446759416435,8.261131931584151,0,91.0,8.22489,101.30994,2057.34131,9.49718,0.03207,0.0085,WR,30.0,400.0
-0.5737988877313445,8.261131931584151,0,83.0,1.76652,203.19859,1238.6842,10.00455,-0.0,0.00106,WR,20.0,400.0
-0.5715530995210454,8.261131931584151,0,85.0,1.31233,225.0,1172.86584,11.42987,0.0,-3e-05,WR,126.0,400.0
-0.5693073113107463,8.261131931584151,0,87.0,0.32814,45.0,3252.94482,15.00071,-0.06556,-0.00315,WR,20.0,800.0
-0.5670615231004472,8.261131931584151,0,86.0,1.91265,345.96375,5690.32813,12.03726,-0.00035,-0.00106,WR,20.0,800.0
-0.5648157348901499,8.261131931584151,0,86.0,0.7337,108.43495,1091.07068,12.30785,0.0,0.00106,WR,20.0,800.0
-0.5625699466798508,8.261131931584151,0,83.0,1.91265,284.03625,118926.6875,14.79169,-0.01692,-0.00302,WR,90.0,800.0
-0.5603241584695517,8.261131931584151,0,77.0,0.0,,4364.28271,13.68623,0.0,0.0,WR,90.0,400.0
-0.5580783702592527,8.261131931584151,1,75.0,0.0,,11330.60938,14.03208,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.261131931584151,0,75.0,0.0,,52711.96484,15.56833,0.0,0.0,WR,80.0,100.0
-0.5535867938386545,8.261131931584151,0,75.0,0.32814,315.0,1245275.375,19.33724,0.0,0.0,WR,80.0,100.0
-0.5513410056283554,8.261131931584151,0,77.0,0.0,,44829.80469,15.40641,0.0,0.0,WR,90.0,100.0
-0.5490952174180581,8.261131931584151,0,85.0,1.31233,315.0,1091.07068,12.30785,-0.00036,-0.00105,WR,90.0,400.0
-0.546849429207759,8.261131931584151,0,85.0,0.32814,225.0,11270.87695,15.54928,-0.00072,-0.00104,WR,20.0,400.0
-0.54460364099746,8.261131931584151,0,84.0,1.18295,78.69006,3252.94434,11.78818,-0.0112,-0.00205,WR,20.0,800.0
-0.5917651934137353,8.258886143373852,0,75.0,0.0,,130055.6875,16.47127,0.0,0.0,WR,80.0,1600.0
-0.5895194052034363,8.258886143373852,0,75.0,0.0,,133996.76563,16.50112,0.0,0.0,WR,80.0,1200.0
-0.5872736169931372,8.258886143373852,0,75.0,0.0,,137937.85938,16.5301,0.0,0.0,WR,80.0,1200.0
-0.5850278287828381,8.258886143373852,0,75.0,0.0,,141878.9375,16.55827,0.0,0.0,WR,80.0,800.0
-0.582782040572539,8.258886143373852,0,75.0,0.0,,145820.01563,16.58567,0.0,0.0,WR,80.0,800.0
-0.5805362523622399,8.258886143373852,0,75.0,0.0,,149761.09375,16.61233,0.0,0.0,WR,80.0,800.0
-0.5782904641519426,8.258886143373852,0,75.0,0.0,,153209.54688,16.6351,0.0,0.0,WR,80.0,400.0
-0.5760446759416435,8.258886143373852,0,75.0,0.0,,164073.07813,16.61738,0.0,0.0,WR,80.0,400.0
-0.5737988877313445,8.258886143373852,0,73.0,0.92804,0.0,161091.71875,16.68526,-0.00312,0.0,WR,90.0,100.0
-0.5715530995210454,8.258886143373852,0,85.0,2.64366,195.25513,829.34131,10.40572,0.02308,0.00424,WR,20.0,400.0
-0.5693073113107463,8.258886143373852,0,85.0,1.03755,243.43495,40632.52344,15.22194,-1e-05,-0.00105,WR,20.0,400.0
-0.5670615231004472,8.258886143373852,0,88.0,0.32814,315.0,162.64725,12.03477,0.0,0.00315,WR,20.0,800.0
-0.5648157348901499,8.258886143373852,0,86.0,1.18295,78.69006,5692.65234,12.3444,-0.00013,-0.00213,WR,40.0,800.0
-0.5625699466798508,8.258886143373852,0,83.0,1.46716,251.56505,34550.57422,15.75288,-5.34055,-0.00186,WR,40.0,800.0
-0.5603241584695517,8.258886143373852,0,76.0,0.92804,90.0,9200.71582,13.96099,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.258886143373852,0,75.0,0.0,,15271.69043,14.33022,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.258886143373852,0,75.0,0.0,,56653.05078,15.64041,0.0,0.0,WR,80.0,100.0
-0.5535867938386545,8.258886143373852,0,76.0,0.0,,1690724.0,19.03611,0.0,0.0,WR,80.0,100.0
-0.5513410056283554,8.258886143373852,0,84.0,2.70389,329.03625,1341.22302,9.92502,-0.00206,0.00213,WR,20.0,100.0
-0.5490952174180581,8.258886143373852,0,86.0,2.70389,300.96375,2682.44604,10.60259,-0.00292,-0.00111,WR,20.0,400.0
-0.546849429207759,8.258886143373852,0,88.0,0.65625,45.0,325.29449,11.34162,0.0,0.00105,WR,126.0,800.0
-0.54460364099746,8.258886143373852,0,87.0,1.91265,345.96375,2845.16406,11.34939,0.0,0.00104,WR,126.0,800.0
-0.5917651934137353,8.256640355163553,0,75.0,0.0,,133996.76563,16.50112,0.0,0.0,WR,80.0,1600.0
-0.5895194052034363,8.256640355163553,0,75.0,0.0,,137937.85938,16.5301,0.0,0.0,WR,80.0,1600.0
-0.5872736169931372,8.256640355163553,0,75.0,0.0,,141878.9375,16.55827,0.0,0.0,WR,80.0,1200.0
-0.5850278287828381,8.256640355163553,0,75.0,0.0,,145820.01563,16.58567,0.0,0.0,WR,80.0,1200.0
-0.582782040572539,8.256640355163553,0,75.0,0.0,,149761.09375,16.61233,0.0,0.0,WR,80.0,800.0
-0.5805362523622399,8.256640355163553,0,75.0,0.0,,153702.17188,16.63831,0.0,0.0,WR,80.0,800.0
-0.5782904641519426,8.256640355163553,0,75.0,0.0,,157643.26563,16.66362,0.0,0.0,WR,80.0,800.0
-0.5760446759416435,8.256640355163553,0,75.0,0.0,,161584.34375,16.68831,0.0,0.0,WR,80.0,400.0
-0.5737988877313445,8.256640355163553,0,74.0,0.32814,45.0,172816.79688,16.6693,0.0,0.0,WR,80.0,400.0
-0.5715530995210454,8.256640355163553,0,77.0,2.96877,231.34019,279209824.0,21.38946,-0.00684,-0.00023,WR,90.0,100.0
-0.5693073113107463,8.256640355163553,0,85.0,1.46716,198.43495,1091.07056,10.13144,0.01748,0.00105,WR,40.0,400.0
-0.5670615231004472,8.256640355163553,0,85.0,1.64025,188.1301,1626.47217,11.10291,0.0,0.0,WR,20.0,400.0
-0.5648157348901499,8.256640355163553,0,86.0,1.3527,210.96375,363.69025,11.23005,0.06469,0.00317,WR,30.0,400.0
-0.5625699466798508,8.256640355163553,0,84.0,5.41548,109.98311,1311.30347,9.94758,-0.00173,0.00638,WR,20.0,400.0
-0.5603241584695517,8.256640355163553,0,76.0,0.32814,135.0,13793.78516,14.22854,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.256640355163553,0,75.0,0.0,,19212.77148,14.55958,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.256640355163553,0,76.0,0.0,,44733.89844,16.01111,0.0,0.0,WR,80.0,100.0
-0.5535867938386545,8.256640355163553,0,80.0,5.56084,315.0,158118640.0,20.98664,0.00966,-0.00197,WR,90.0,100.0
-0.5513410056283554,8.256640355163553,0,85.0,1.31233,315.0,363.69025,11.23005,0.01163,0.00212,WR,20.0,400.0
-0.5490952174180581,8.256640355163553,0,87.0,0.32814,225.0,1301.17798,14.0868,-0.00312,0.0,WR,126.0,400.0
-0.546849429207759,8.256640355163553,0,88.0,0.7337,341.56506,975.88342,12.41942,7e-05,-0.00106,WR,126.0,800.0
-0.54460364099746,8.256640355163553,0,88.0,1.03755,243.43495,514.33569,10.88348,0.06284,0.00099,WR,20.0,1200.0
-0.5917651934137353,8.254394566953254,0,75.0,0.0,,137937.85938,16.5301,0.0,0.0,WR,80.0,1200.0
-0.5895194052034363,8.254394566953254,0,75.0,0.0,,141878.9375,16.55827,0.0,0.0,WR,80.0,1200.0
-0.5872736169931372,8.254394566953254,0,75.0,0.0,,145820.01563,16.58567,0.0,0.0,WR,80.0,1200.0
-0.5850278287828381,8.254394566953254,0,75.0,0.0,,149761.09375,16.61233,0.0,0.0,WR,80.0,1200.0
-0.582782040572539,8.254394566953254,0,75.0,0.0,,153702.17188,16.63831,0.0,0.0,WR,80.0,1200.0
-0.5805362523622399,8.254394566953254,0,75.0,0.0,,157643.26563,16.66362,0.0,0.0,WR,80.0,800.0
-0.5782904641519426,8.254394566953254,0,75.0,0.0,,161584.34375,16.68831,0.0,0.0,WR,80.0,800.0
-0.5760446759416435,8.254394566953254,0,75.0,0.0,,165525.42188,16.71241,0.0,0.0,WR,80.0,800.0
-0.5737988877313445,8.254394566953254,0,75.0,0.0,,169959.14063,16.73884,0.0,0.0,WR,80.0,400.0
-0.5715530995210454,8.254394566953254,0,74.0,0.92804,0.0,162392.64063,16.83022,0.0,0.0,WR,90.0,400.0
-0.5693073113107463,8.254394566953254,0,75.0,0.32814,225.0,58715.65625,17.89235,0.0,0.0,WR,30.0,400.0
-0.5670615231004472,8.254394566953254,0,80.0,3.29412,230.71059,1472.83276,9.83141,0.02127,0.00425,WR,40.0,100.0
-0.5648157348901499,8.254394566953254,0,82.0,5.08073,149.93141,1150.08936,10.07876,0.00727,0.00213,WR,30.0,400.0
-0.5625699466798508,8.254394566953254,0,76.0,0.98432,225.0,18911.89258,13.76484,0.0,0.0,WR,90.0,400.0
-0.5603241584695517,8.254394566953254,0,75.0,0.0,,5855.30078,15.58779,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.254394566953254,0,75.0,0.0,,23153.85352,14.74603,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.254394566953254,0,77.0,1.03755,296.56506,67377.97656,15.72753,0.0,0.0,WR,90.0,100.0
-0.5535867938386545,8.254394566953254,0,84.0,1.18295,258.69006,4554.12207,12.56754,9e-05,-0.00211,WR,90.0,400.0
-0.5513410056283554,8.254394566953254,0,88.0,1.3527,300.96375,2439.70825,11.50313,-0.03235,-0.00422,WR,20.0,400.0
-0.5490952174180581,8.254394566953254,0,87.0,0.92804,0.0,7637.49512,14.24471,-0.01915,-1e-05,WR,20.0,800.0
-0.546849429207759,8.254394566953254,0,87.0,0.98432,315.0,460.0358,10.99505,0.00077,-0.00097,WR,126.0,800.0
-0.54460364099746,8.254394566953254,0,88.0,1.64025,351.8699,9433.54004,14.67863,-0.08772,-0.0039,WR,126.0,1200.0
-0.5917651934137353,8.252148778742955,0,75.0,0.0,,141878.9375,16.55827,0.0,0.0,WR,80.0,800.0
-0.5895194052034363,8.252148778742955,0,75.0,0.0,,145820.01563,16.58567,0.0,0.0,WR,80.0,800.0
-0.5872736169931372,8.252148778742955,0,75.0,0.0,,149761.09375,16.61233,0.0,0.0,WR,80.0,800.0
-0.5850278287828381,8.252148778742955,0,75.0,0.0,,153702.17188,16.63831,0.0,0.0,WR,80.0,800.0
-0.582782040572539,8.252148778742955,0,75.0,0.0,,157643.26563,16.66362,0.0,0.0,WR,80.0,1200.0
-0.5805362523622399,8.252148778742955,0,75.0,0.0,,161584.34375,16.68831,0.0,0.0,WR,80.0,1200.0
-0.5782904641519426,8.252148778742955,0,75.0,0.0,,165525.42188,16.71241,0.0,0.0,WR,80.0,1200.0
-0.5760446759416435,8.252148778742955,0,75.0,0.0,,169959.14063,16.73884,0.0,0.0,WR,80.0,800.0
-0.5737988877313445,8.252148778742955,0,75.0,0.0,,173900.23438,16.76176,0.0,0.0,WR,80.0,800.0
-0.5715530995210454,8.252148778742955,0,75.0,0.0,,177841.3125,16.78417,0.0,0.0,WR,80.0,800.0
-0.5693073113107463,8.252148778742955,1,75.0,0.0,,181782.39063,16.80608,0.0,0.0,WR,90.0,400.0
-0.5670615231004472,8.252148778742955,0,75.0,0.7337,18.43495,137111.21875,17.131,0.0,0.0,WR,90.0,400.0
-0.5648157348901499,8.252148778742955,0,75.0,0.7337,341.56506,140020.73438,17.15199,0.0,0.0,WR,90.0,400.0
-0.5625699466798508,8.252148778742955,0,75.0,0.0,,193113.0,16.86654,0.0,0.0,WR,90.0,400.0
-0.5603241584695517,8.252148778742955,0,75.0,0.0,,197054.07813,16.88674,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.252148778742955,0,75.0,0.0,,27094.93555,14.90311,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.252148778742955,0,76.0,0.92804,270.0,68476.29688,15.8299,0.0,0.0,WR,90.0,100.0
-0.5535867938386545,8.252148778742955,0,86.0,1.64025,278.1301,1380.10742,11.26716,0.0,0.0,WR,50.0,400.0
-0.5513410056283554,8.252148778742955,0,87.0,1.18295,11.30993,975.8833,11.61374,-0.00015,-0.00105,WR,50.0,800.0
-0.5490952174180581,8.252148778742955,0,86.0,0.65625,135.0,650.58899,13.39762,0.0,0.0,WR,126.0,800.0
-0.546849429207759,8.252148778742955,0,86.0,0.0,,1138.53064,13.95384,-0.00092,0.0,WR,126.0,1200.0
-0.54460364099746,8.252148778742955,0,88.0,1.3919,270.0,8364.87598,14.33555,-5.74522,-0.00201,WR,20.0,1200.0
-0.5917651934137353,8.249902990532657,0,75.0,0.0,,141386.3125,16.55479,0.0,0.0,WR,80.0,800.0
-0.5895194052034363,8.249902990532657,0,75.0,0.0,,145327.39063,16.58228,0.0,0.0,WR,80.0,800.0
-0.5872736169931372,8.249902990532657,0,75.0,0.0,,149268.46875,16.60904,0.0,0.0,WR,80.0,800.0
-0.5850278287828381,8.249902990532657,0,75.0,0.0,,153209.54688,16.6351,0.0,0.0,WR,80.0,800.0
-0.582782040572539,8.249902990532657,0,75.0,0.0,,157150.625,16.66049,0.0,0.0,WR,80.0,800.0
-0.5805362523622399,8.249902990532657,0,75.0,0.0,,161091.71875,16.68526,0.0,0.0,WR,80.0,800.0
-0.5782904641519426,8.249902990532657,0,75.0,0.0,,165032.79688,16.70942,0.0,0.0,WR,80.0,800.0
-0.5760446759416435,8.249902990532657,0,75.0,0.0,,169466.5,16.73593,0.0,0.0,WR,80.0,800.0
-0.5737988877313445,8.249902990532657,0,75.0,0.0,,173407.57813,16.75892,0.0,0.0,WR,80.0,800.0
-0.5715530995210454,8.249902990532657,0,75.0,0.0,,177348.65625,16.78139,0.0,0.0,WR,80.0,800.0
-0.5693073113107463,8.249902990532657,0,75.0,0.0,,181289.75,16.80337,0.0,0.0,WR,80.0,800.0
-0.5670615231004472,8.249902990532657,0,75.0,0.0,,185230.82813,16.82487,0.0,0.0,WR,80.0,400.0
-0.5648157348901499,8.249902990532657,1,75.0,0.0,,189171.92188,16.84593,0.0,0.0,WR,80.0,400.0
-0.5625699466798508,8.249902990532657,0,75.0,0.0,,193113.0,16.86654,0.0,0.0,WR,80.0,400.0
-0.5603241584695517,8.249902990532657,0,75.0,0.0,,197054.07813,16.88674,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.249902990532657,0,75.0,0.0,,200995.15625,16.90655,0.0,0.0,WR,80.0,400.0
-0.5558325820489536,8.249902990532657,0,75.0,0.0,,72417.375,15.88585,0.0,0.0,WR,90.0,100.0
-0.5535867938386545,8.249902990532657,0,83.0,1.18295,258.69006,813.23608,10.42533,0.01116,-1e-05,WR,40.0,400.0
-0.5513410056283554,8.249902990532657,0,87.0,0.46405,270.0,492.63519,10.92659,0.01335,1e-05,WR,50.0,400.0
-0.5490952174180581,8.249902990532657,0,86.0,0.7337,341.56506,514.33569,10.88348,0.0037,1e-05,WR,30.0,800.0
-0.546849429207759,8.249902990532657,0,87.0,0.92804,180.0,363.69025,11.23005,0.06612,0.00528,WR,20.0,800.0
-0.54460364099746,8.249902990532657,0,85.0,1.76652,203.19859,2627.646,11.42892,0.0,0.0,WR,126.0,1200.0
-0.5917651934137353,8.247657202322358,0,75.0,0.0,,141878.9375,16.55827,0.0,0.0,WR,80.0,400.0
-0.5895194052034363,8.247657202322358,0,75.0,0.0,,145820.01563,16.58567,0.0,0.0,WR,80.0,400.0
-0.5872736169931372,8.247657202322358,0,75.0,0.0,,149761.09375,16.61233,0.0,0.0,WR,80.0,400.0
-0.5850278287828381,8.247657202322358,0,75.0,0.0,,153702.17188,16.63831,0.0,0.0,WR,80.0,400.0
-0.582782040572539,8.247657202322358,0,75.0,0.0,,157643.26563,16.66362,0.0,0.0,WR,80.0,400.0
-0.5805362523622399,8.247657202322358,0,75.0,0.0,,161584.34375,16.68831,0.0,0.0,WR,80.0,400.0
-0.5782904641519426,8.247657202322358,0,75.0,0.0,,166018.0625,16.71538,0.0,0.0,WR,80.0,400.0
-0.5760446759416435,8.247657202322358,0,75.0,0.0,,169959.14063,16.73884,0.0,0.0,WR,80.0,400.0
-0.5737988877313445,8.247657202322358,0,75.0,0.0,,173900.23438,16.76176,0.0,0.0,WR,80.0,400.0
-0.5715530995210454,8.247657202322358,0,75.0,0.0,,177841.3125,16.78417,0.0,0.0,WR,80.0,400.0
-0.5693073113107463,8.247657202322358,0,75.0,0.0,,181782.39063,16.80608,0.0,0.0,WR,80.0,400.0
-0.5670615231004472,8.247657202322358,0,75.0,0.0,,185723.46875,16.82753,0.0,0.0,WR,80.0,400.0
-0.5648157348901499,8.247657202322358,0,75.0,0.0,,189664.54688,16.84853,0.0,0.0,WR,80.0,400.0
-0.5625699466798508,8.247657202322358,0,75.0,0.0,,193605.625,16.86909,0.0,0.0,WR,80.0,400.0
-0.5603241584695517,8.247657202322358,0,75.0,0.0,,197546.71875,16.88924,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.247657202322358,0,75.0,0.0,,201487.79688,16.90899,0.0,0.0,WR,80.0,400.0
-0.5558325820489536,8.247657202322358,0,75.0,0.0,,205428.875,16.92836,0.0,0.0,WR,80.0,400.0
-0.5535867938386545,8.247657202322358,0,77.0,2.96877,218.65981,5364.89209,11.28786,0.0,0.0,WR,90.0,100.0
-0.5513410056283554,8.247657202322358,0,84.0,1.76652,203.19859,8288.62598,11.96869,-0.01749,-0.00106,WR,90.0,400.0
-0.5490952174180581,8.247657202322358,0,83.0,1.31233,225.0,829.34131,10.40572,0.04613,0.00211,WR,20.0,400.0
-0.546849429207759,8.247657202322358,0,87.0,0.98432,315.0,487.94165,10.93616,0.03519,0.00422,WR,126.0,800.0
-0.54460364099746,8.247657202322358,0,87.0,2.38751,240.94539,1184.08948,10.04962,0.01753,0.00098,WR,20.0,800.0
-0.5917651934137353,8.24541141411206,0,75.0,0.0,,142864.21875,16.56519,0.0,0.0,WR,80.0,100.0
-0.5895194052034363,8.24541141411206,0,75.0,0.0,,146805.29688,16.5924,0.0,0.0,WR,80.0,100.0
-0.5872736169931372,8.24541141411206,0,75.0,0.0,,150746.375,16.61889,0.0,0.0,WR,80.0,100.0
-0.5850278287828381,8.24541141411206,0,75.0,0.0,,154687.45313,16.6447,0.0,0.0,WR,80.0,100.0
-0.582782040572539,8.24541141411206,0,75.0,0.0,,158628.53125,16.66985,0.0,0.0,WR,80.0,100.0
-0.5805362523622399,8.24541141411206,0,75.0,0.0,,163062.25,16.69741,0.0,0.0,WR,80.0,100.0
-0.5782904641519426,8.24541141411206,0,75.0,0.0,,167003.32813,16.72129,0.0,0.0,WR,80.0,100.0
-0.5760446759416435,8.24541141411206,0,75.0,0.0,,170944.40625,16.74462,0.0,0.0,WR,80.0,100.0
-0.5737988877313445,8.24541141411206,0,75.0,0.0,,174885.48438,16.76741,0.0,0.0,WR,80.0,100.0
-0.5715530995210454,8.24541141411206,0,75.0,0.0,,178826.57813,16.78969,0.0,0.0,WR,80.0,100.0
-0.5693073113107463,8.24541141411206,0,75.0,0.0,,182767.65625,16.81149,0.0,0.0,WR,80.0,100.0
-0.5670615231004472,8.24541141411206,0,75.0,0.0,,186708.75,16.83282,0.0,0.0,WR,80.0,100.0
-0.5648157348901499,8.24541141411206,0,75.0,0.0,,190649.82813,16.85371,0.0,0.0,WR,80.0,100.0
-0.5625699466798508,8.24541141411206,0,75.0,0.0,,194590.90625,16.87417,0.0,0.0,WR,80.0,100.0
-0.5603241584695517,8.24541141411206,0,75.0,0.0,,198531.98438,16.89421,0.0,0.0,WR,80.0,100.0
-0.5580783702592527,8.24541141411206,0,75.0,0.0,,202473.0625,16.91387,0.0,0.0,WR,80.0,100.0
-0.5558325820489536,8.24541141411206,1,75.0,0.0,,206414.14063,16.93315,0.0,0.0,WR,80.0,100.0
-0.5535867938386545,8.24541141411206,0,75.0,0.0,,210355.23438,16.95206,0.0,0.0,WR,80.0,100.0
-0.5513410056283554,8.24541141411206,0,73.0,0.7337,71.56505,2909.52197,13.28209,-0.00312,0.0,WR,90.0,100.0
-0.5490952174180581,8.24541141411206,0,79.0,3.6637,214.69516,5455.35107,10.69841,-0.01104,-0.00468,WR,30.0,400.0
-0.546849429207759,8.24541141411206,0,85.0,1.03755,296.56506,1543.00708,11.96128,-0.02283,-0.0021,WR,40.0,400.0
-0.54460364099746,8.24541141411206,0,87.0,0.46405,180.0,230.01791,11.6882,0.0,0.00097,WR,30.0,800.0
-0.5917651934137353,8.24316562590176,0,75.0,0.0,,143356.84375,16.56863,0.0,0.0,WR,80.0,400.0
-0.5895194052034363,8.24316562590176,0,75.0,0.0,,147297.92188,16.59575,0.0,0.0,WR,80.0,400.0
-0.5872736169931372,8.24316562590176,0,75.0,0.0,,151239.0,16.62215,0.0,0.0,WR,80.0,400.0
-0.5850278287828381,8.24316562590176,0,75.0,0.0,,155180.07813,16.64787,0.0,0.0,WR,80.0,400.0
-0.582782040572539,8.24316562590176,0,75.0,0.0,,159613.8125,16.67604,0.0,0.0,WR,80.0,400.0
-0.5805362523622399,8.24316562590176,0,75.0,0.0,,163554.89063,16.70043,0.0,0.0,WR,80.0,400.0
-0.5782904641519426,8.24316562590176,0,75.0,0.0,,167495.96875,16.72424,0.0,0.0,WR,80.0,400.0
-0.5760446759416435,8.24316562590176,0,75.0,0.0,,171437.04688,16.74749,0.0,0.0,WR,80.0,400.0
-0.5737988877313445,8.24316562590176,0,75.0,0.0,,175378.125,16.77022,0.0,0.0,WR,80.0,400.0
-0.5715530995210454,8.24316562590176,0,75.0,0.0,,179319.21875,16.79244,0.0,0.0,WR,80.0,400.0
-0.5693073113107463,8.24316562590176,0,75.0,0.0,,183260.29688,16.81418,0.0,0.0,WR,80.0,400.0
-0.5670615231004472,8.24316562590176,0,75.0,0.0,,187201.375,16.83545,0.0,0.0,WR,80.0,400.0
-0.5648157348901499,8.24316562590176,0,75.0,0.0,,191142.45313,16.85629,0.0,0.0,WR,80.0,400.0
-0.5625699466798508,8.24316562590176,0,75.0,0.0,,195083.53125,16.87669,0.0,0.0,WR,80.0,400.0
-0.5603241584695517,8.24316562590176,0,75.0,0.0,,199024.60938,16.89669,0.0,0.0,WR,80.0,400.0
-0.5580783702592527,8.24316562590176,0,75.0,0.0,,202965.70313,16.9163,0.0,0.0,WR,80.0,400.0
-0.5558325820489536,8.24316562590176,1,75.0,0.0,,206906.78125,16.93553,0.0,0.0,WR,80.0,400.0
-0.5535867938386545,8.24316562590176,1,75.0,0.0,,210847.85938,16.9544,0.0,0.0,WR,80.0,400.0
-0.5513410056283554,8.24316562590176,0,74.0,0.98432,45.0,70914.19531,18.0811,0.0,0.0,WR,80.0,400.0
-0.5490952174180581,8.24316562590176,0,73.0,0.7337,71.56505,6172.02832,13.33965,0.0,0.0,WR,90.0,100.0
