Flood_ID,Lon,Lat,Duration,Max_Duration,Event_Start_Date,Event_End_Date,Mean_Rainfall,Median_Rainfall,Max_Continuous_Rainy_Days,Max_Continuous_Rainfall,Max_Single_Day_Rainfall,Max_Rainfall_Increase,DEM,slope,slope_aspect,SPI,STI,TWI,plan_curvature,general_curvature,soiltype,landcover,distance_to_river,label
ROI1_3747,-0.8158050252731432,8.489932834449391,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496,80.0,0.32814,225.0,2070.16113,,13.85757,0.01116,1e-05,WR,90.0,800.0,1
ROI1_3747,-0.5581682017876646,8.26948626372646,5,9,2010-11-05,2010-11-14,1.143335713280572,0.0,2,8.422521591186523,4.211260795593262,4.211260795593262,85.0,1.18295,78.69006,670.61169,3.79138,10.61816,-0.01141,-0.00106,WR,90.0,100.0,1
ROI1_3747,-0.6656965412967715,8.245770740225705,6,9,2010-11-05,2010-11-14,2.0096658600701227,0.0,2,14.247790336608887,7.123895168304443,7.123895168304443,75.0,0.0,,11330.60938,,14.03208,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.40644275029987753,8.251699621100894,9,9,2010-11-05,2010-11-14,1.2831300099690754,0.0,2,8.505683898925781,4.252841949462891,4.252841949462891,77.0,0.7337,198.43495,727.38049,,10.5369,0.00387,0.0,WR,90.0,100.0,1
ROI1_3747,-0.6344351694094121,8.36515684148519,4,9,2010-11-05,2010-11-14,1.3368033038245306,0.0,2,9.116690635681152,4.558345317840576,4.558345317840576,79.0,0.92804,270.0,12686.48438,72.93116,14.97462,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.3959324614756792,8.180822545183865,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982,77.0,0.32814,135.0,1301.17798,,14.0868,1.19725,-1e-05,WR,90.0,400.0,1
ROI1_3747,-0.6969579131841308,8.269216769141225,6,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525,74.0,1.3527,120.96376,8009.44434,,11.33182,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8255068303416344,8.477536083528541,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496,75.0,0.0,,42859.26172,,15.36147,0.0,0.0,WR,80.0,100.0,1
ROI1_3747,-0.7058512344969139,8.275954133772121,4,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654,78.0,1.31233,135.0,3252.94458,19.40019,12.23289,0.0,0.0,WR,20.0,1200.0,1
ROI1_3747,-0.6807882380699795,8.3554550364167,8,9,2010-11-05,2010-11-14,1.3009525272581313,0.0,2,9.208195686340332,4.604097843170166,4.604097843170166,76.0,1.03755,153.43495,22116.43359,,14.61403,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.6365911260912989,8.167617310507307,1,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316,84.0,0.65625,225.0,3578.23901,34.12793,13.71103,-0.03121,-2e-05,WR,20.0,400.0,1
ROI1_3747,-0.43339220882346297,8.16222741880259,9,9,2010-11-05,2010-11-14,1.789425532023112,0.0,2,11.789042472839355,5.894521236419678,5.894521236419678,74.0,5.0912,180.0,314259.125,,17.26724,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.37194744338968766,8.532512978916657,4,9,2010-11-05,2010-11-14,1.585765494240655,0.0,3,10.66866946220398,3.603219985961914,3.603219985961914,109.0,2.38751,240.94539,487.94165,,10.93616,1.91357,1e-05,Lp,90.0,400.0,1
ROI1_3747,-0.4018613423508679,8.225558646333017,9,9,2010-11-05,2010-11-14,1.1977137857013278,0.0,2,8.935506820678711,4.4677534103393555,4.4677534103393555,74.0,1.03755,333.43494,5819.04395,45.34282,13.97325,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.7298362525829054,8.109675974681597,6,9,2010-11-05,2010-11-14,2.048900392320421,0.0,2,12.969375610351562,6.484687805175781,6.484687805175781,79.0,0.92804,90.0,6440.50098,,13.605,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.7179784908325275,8.38725539747453,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891,79.0,0.92804,0.0,5980.46533,,13.53106,0.0,0.0,WR,90.0,1200.0,1
ROI1_3747,-0.8252373357563982,8.057394025145843,6,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035,81.0,1.18295,348.69006,25216.61328,52.6411,14.48285,-0.00062,-0.00103,WR,90.0,400.0,1
ROI1_3747,-0.6764763247062056,8.126923628136693,6,9,2010-11-05,2010-11-14,2.04717927508884,0.0,1,12.002972602844238,12.002972602844238,12.002972602844238,75.0,0.98432,225.0,32204.14844,,15.09491,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.7570552056917266,8.399921642980615,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582,75.0,0.0,,161584.34375,,16.68831,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.40994617990794335,8.238763881009573,9,9,2010-11-05,2010-11-14,1.1977137857013278,0.0,2,8.935506820678711,4.4677534103393555,4.4677534103393555,75.0,1.67271,236.30994,9952.0957,,12.8619,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8694344477350788,8.500712617858825,6,9,2010-11-05,2010-11-14,1.3051803376939561,0.0,2,7.568028450012207,4.178594589233398,4.178594589233398,81.0,1.76652,156.80141,875.88208,7.51244,10.35112,0.01183,0.00317,WR,90.0,1600.0,1
ROI1_3747,-0.8139185631764922,8.07113824899287,7,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035,80.0,3.37449,195.9454,813.23608,,10.42533,0.00032,-0.00104,WR,20.0,400.0,1
ROI1_3747,-0.5770328227541746,8.129888068574287,6,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084,75.0,0.0,,33991.82813,,15.12977,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.495106468842474,8.114257382630608,8,9,2010-11-05,2010-11-14,1.8883776399824355,0.0,2,13.670156478881836,6.835078239440918,6.835078239440918,75.0,0.0,,16749.5957,,14.4225,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.6010178408401656,8.150908646222685,6,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316,82.0,0.65625,315.0,1301.17798,18.59989,12.70447,-0.01347,-0.0,WR,20.0,400.0,1
ROI1_3747,-0.5339136891164373,8.25008265358948,3,9,2010-11-05,2010-11-14,1.0773599015341864,0.0,1,7.810274600982666,7.810274600982666,7.810274600982666,79.0,3.4218,151.69925,368484.71875,141.10756,15.03776,0.00591,-0.00513,WR,20.0,400.0,1
ROI1_3747,-0.7856216317267273,8.329583556234057,6,9,2010-11-05,2010-11-14,1.8853093253241644,0.0,2,11.986942291259766,5.993471145629883,5.993471145629883,75.0,0.0,,10837.97363,,13.98769,0.0,0.0,WR,80.0,400.0,1
ROI1_3747,-0.5748768660722878,8.137164422375655,6,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084,75.0,0.0,,103946.02344,,16.24721,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.5363391403835602,8.139589873642779,6,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408,84.0,2.29574,45.0,1138.5304,4.93402,10.08886,0.01756,0.00106,WR,20.0,400.0,1
ROI1_3747,-0.50642524142238,8.10428608297688,1,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408,84.0,1.3527,59.03624,670.61169,3.79138,10.61816,0.01185,0.00213,WR,90.0,800.0,1
ROI1_3747,-0.3929680210380848,8.239841859350516,9,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086,77.0,0.0,,2955.81128,,12.69226,-0.01347,-0.0,WR,90.0,400.0,1
ROI1_3747,-0.39916639649850927,8.159801967535468,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982,82.0,0.98432,225.0,2439.70874,,14.71356,-0.95008,0.0,WR,126.0,800.0,1
ROI1_3747,-0.7740333645615856,8.113987888045372,7,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193,81.0,1.76652,293.19861,83208.79688,115.45571,14.87395,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.7071987074230934,8.372702689871794,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891,80.0,0.0,,492.63519,,10.92659,0.02584,1e-05,WR,90.0,800.0,1
ROI1_3747,-0.8586546643256447,8.326349621211227,6,9,2010-11-05,2010-11-14,2.612914615207248,3.8876781463623047,4,17.638792514801025,5.975758075714111,5.975758075714111,80.0,2.31903,126.8699,3252.94434,,11.78818,-0.01347,-0.0,WR,20.0,400.0,1
ROI1_3747,-0.8158050252731432,8.44438824954453,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246,80.0,1.76652,23.19859,829.34131,,10.40572,0.02304,0.001,WR,90.0,1200.0,1
ROI1_3747,-0.3916205481119053,8.160610451291175,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982,78.0,2.9324,71.56505,2182.13989,,9.43829,0.00503,0.00316,WR,90.0,1600.0,1
ROI1_3747,-0.7015393211331404,8.27864907962448,7,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654,75.0,0.0,,8867.43359,,13.78734,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.6295842668751668,8.160340956705939,2,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316,81.0,0.65625,225.0,4554.12256,39.4413,13.95157,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.38003228094676356,8.178397093916741,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982,75.0,0.0,,29065.47656,,14.97328,0.00632,0.0,WR,80.0,400.0,1
ROI1_3747,-0.7133970828835179,8.284038971329197,7,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654,79.0,3.27781,45.0,3252.94312,,10.40976,-0.00011,-0.00133,WR,90.0,2000.0,1
ROI1_3747,-0.8424849892114934,8.450856119590192,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496,81.0,0.32814,225.0,2439.70825,,12.52057,-0.01156,-0.0021,WR,90.0,800.0,1
ROI1_3747,-0.6864476243599325,8.070329765237163,1,9,2010-11-05,2010-11-14,2.6171418295966253,0.0,2,15.054277420043945,8.499999046325684,8.499999046325684,83.0,1.64025,188.1301,15757.4834,,13.32045,-0.03454,-0.00206,Lf,20.0,800.0,1
ROI1_3747,-0.7842741588005482,8.070329765237163,5,9,2010-11-05,2010-11-14,2.743024879031711,0.0,3,16.369121074676514,8.318102836608887,8.318102836608887,81.0,0.92804,90.0,5731362.0,821.01129,18.58145,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8352086354101251,8.463252870511042,6,9,2010-11-05,2010-11-14,1.3919360372755263,0.0,2,8.570707321166992,4.285353660583496,4.285353660583496,77.0,0.0,,22661.21875,,14.72453,-0.80991,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8163440144436152,8.336590415450189,6,9,2010-11-05,2010-11-14,2.8986355463663735,2.925044298171997,2,13.646455764770508,6.823227882385254,6.823227882385254,77.0,2.49745,201.80141,408157.21875,313.44873,15.88006,-0.01347,-0.0,WR,90.0,400.0,1
ROI1_3747,-0.39081206435619764,8.2096584658041,7,9,2010-11-05,2010-11-14,1.0085482994715373,0.0,2,7.486143112182617,3.7430715560913086,3.7430715560913086,75.0,1.03755,243.43495,5455.35352,43.62056,13.90884,0.01347,0.0,WR,80.0,2000.0,1
ROI1_3747,-0.4544127864718597,8.180822545183865,6,9,2010-11-05,2010-11-14,1.749440246158176,0.0,2,11.93484878540039,5.967424392700195,5.967424392700195,81.0,0.7337,18.43495,813.23608,,10.42533,0.05755,0.00212,WR,90.0,800.0,1
ROI1_3747,-0.6743203680243188,8.11856929599438,5,9,2010-11-05,2010-11-14,2.04717927508884,0.0,1,12.002972602844238,12.002972602844238,12.002972602844238,81.0,1.18295,11.30993,168892.67188,164.77048,16.38398,-0.00267,-0.00047,WR,90.0,400.0,1
ROI1_3747,-0.8470663971605026,8.44438824954453,6,9,2010-11-05,2010-11-14,1.5523354874716864,0.0,2,9.398710250854492,4.699355125427246,4.699355125427246,79.0,1.03755,243.43495,2571.67847,,12.46789,-0.023,-0.00205,WR,90.0,800.0,1
ROI1_3747,-0.6554557470578088,8.082457021572775,1,9,2010-11-05,2010-11-14,2.6171418295966253,0.0,2,15.054277420043945,8.499999046325684,8.499999046325684,84.0,0.92804,180.0,460.0358,,10.99505,0.06446,0.00318,Lf,20.0,800.0,1
ROI1_3747,-0.7907420288462088,8.387524892059766,6,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773,75.0,0.0,,10345.33887,,13.94124,0.0,0.0,WR,80.0,800.0,1
ROI1_3747,-0.6026348083515809,8.31179691360849,4,9,2010-11-05,2010-11-14,1.3638453748491075,0.0,2,9.692680358886719,4.846340179443359,4.846340179443359,90.0,4.98545,248.19859,2477.36646,,9.3114,-0.0,0.00106,WR,40.0,400.0,1
ROI1_3747,-0.7416940143332829,8.297244206005754,6,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654,82.0,2.70389,239.03624,514.33569,,10.88348,0.01038,-0.00043,WR,90.0,400.0,1
ROI1_3747,-0.6786322813880923,8.3449447475925,8,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045,75.0,0.0,,62564.67188,,15.73964,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.6282367939489872,8.21882128170212,6,9,2010-11-05,2010-11-14,1.6684350702497694,0.0,1,11.888948440551758,11.888948440551758,11.888948440551758,75.0,0.0,,4926.35205,,13.20097,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.7239073717077162,8.420133736873305,1,9,2010-11-05,2010-11-14,1.1154359645313687,0.0,2,7.4027533531188965,3.7013766765594482,3.7013766765594482,84.0,1.03755,26.56505,514.33569,,10.88348,0.02088,0.00496,WR,20.0,100.0,1
ROI1_3747,-0.8640445560303616,8.495592220739344,6,9,2010-11-05,2010-11-14,1.3859685791863336,0.0,1,7.4132513999938965,7.4132513999938965,7.4132513999938965,76.0,1.64025,188.1301,4364.28271,38.15446,13.68623,0.0,0.0,WR,90.0,1200.0,1
ROI1_3747,-0.6993833644512533,8.374858646553681,7,9,2010-11-05,2010-11-14,1.3057019710540771,0.0,2,9.283515930175781,4.641757965087891,4.641757965087891,78.0,0.46405,270.0,2760.21484,,14.14437,0.0,0.0,WR,90.0,1200.0,1
ROI1_3747,-0.5826922090441276,8.147674711199855,6,9,2010-11-05,2010-11-14,2.9666049745347767,0.0,1,10.26187801361084,10.26187801361084,10.26187801361084,75.0,0.0,,74387.91406,,15.91269,0.0,0.0,WR,80.0,1200.0,1
ROI1_3747,-0.5250203678036542,8.235799440571979,6,9,2010-11-05,2010-11-14,1.2287101878060236,0.0,2,9.39256763458252,4.69628381729126,4.69628381729126,77.0,3.99894,259.992,9926.80566,18.63776,11.11721,-7e-05,-0.00211,WR,40.0,400.0,1
ROI1_3747,-0.6330876964832326,8.163035902558297,4,9,2010-11-05,2010-11-14,1.715571191575792,0.0,1,11.431641578674316,11.431641578674316,11.431641578674316,78.0,0.0,,4000.59253,36.21363,13.59946,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.6910290323089416,8.369199260263727,7,9,2010-11-05,2010-11-14,1.3009525272581313,0.0,2,9.208195686340332,4.604097843170166,4.604097843170166,80.0,0.0,,15764.32617,,14.36193,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8149965415174361,8.059010992657257,5,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035,80.0,1.18295,101.30994,8210.06055,26.84854,13.36224,-0.0,-0.0008,WR,90.0,400.0,1
ROI1_3747,-0.735495638872858,8.299400162687641,6,9,2010-11-05,2010-11-14,2.1905281278822155,0.0,2,15.523344993591309,7.761672496795654,7.761672496795654,74.0,0.7337,251.56505,5091.66309,41.85172,13.84,0.0,0.0,WR,90.0,800.0,1
ROI1_3747,-0.7961319205509261,8.477536083528541,6,9,2010-11-05,2010-11-14,1.1106935607062445,0.0,2,7.469064235687256,3.734532117843628,3.734532117843628,77.0,1.46716,288.43494,29822.59961,,14.21987,-0.80989,0.0,WR,90.0,800.0,1
ROI1_3747,-0.7511263248165378,8.293201787227217,4,9,2010-11-05,2010-11-14,2.099122312333849,0.0,2,13.535724639892578,6.767862319946289,6.767862319946289,83.0,0.46405,180.0,5819.04395,45.34282,13.97325,-0.04648,-0.00214,WR,20.0,800.0,1
ROI1_3747,-0.7627145919816796,8.405581029270568,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582,75.0,0.0,,156657.98438,,16.65735,0.0,0.0,WR,80.0,400.0,1
ROI1_3747,-0.6530302957906859,8.363000884803302,8,9,2010-11-05,2010-11-14,1.3009525272581313,0.0,2,9.208195686340332,4.604097843170166,4.604097843170166,79.0,0.0,,193113.0,,16.86654,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.4727384182678982,8.212083917071222,3,9,2010-11-05,2010-11-14,1.2557215955522325,0.0,2,9.302520751953125,4.6512603759765625,4.6512603759765625,81.0,0.98432,225.0,13662.36523,,14.23812,-0.01126,-0.00209,WR,40.0,400.0,1
ROI1_3747,-0.7705299349535197,8.363270379388538,7,9,2010-11-05,2010-11-14,1.5466346740722656,0.0,2,10.949169158935547,5.474584579467773,5.474584579467773,75.0,0.0,,7389.52783,,13.60537,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.8114931119093698,8.059819476412965,5,9,2010-11-05,2010-11-14,3.0361646148893566,1.7951947450637817,4,19.159655690193176,8.165825843811035,8.165825843811035,80.0,1.18295,258.69006,1172.86584,8.35337,11.42987,-0.00021,-0.00073,WR,90.0,800.0,1
ROI1_3747,-0.8521867942799841,8.455976516709674,2,9,2010-11-05,2010-11-14,1.3859685791863336,0.0,1,7.4132513999938965,7.4132513999938965,7.4132513999938965,82.0,1.46716,71.56505,460.0358,,10.99505,-0.04585,-0.0021,WR,40.0,1600.0,1
ROI1_3747,-0.40859870698176426,8.2630183936808,2,9,2010-11-05,2010-11-14,1.2831300099690754,0.0,2,8.505683898925781,4.252841949462891,4.252841949462891,83.0,0.46405,0.0,690.05371,,12.766,-0.01347,-0.0,WR,126.0,800.0,1
ROI1_3747,-0.6662355304672429,8.153064602904571,2,9,2010-11-05,2010-11-14,1.9481840133666992,0.0,1,12.053475379943848,12.053475379943848,12.053475379943848,84.0,1.91265,194.03625,920.07159,8.43602,10.3019,-0.01446,-1e-05,WR,20.0,400.0,1
ROI1_3747,-0.6934544835760645,8.349526155541511,8,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045,75.0,0.0,,99019.67188,,16.19866,0.0,0.0,WR,80.0,100.0,1
ROI1_3747,-0.7861606208971992,8.446005217055948,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582,79.0,4.27048,49.3987,6509.94922,,10.52168,0.00776,-0.00269,WR,80.0,800.0,1
ROI1_3747,-0.7724163970501707,8.123150703943391,6,9,2010-11-05,2010-11-14,2.4211646053526135,0.0,2,14.386340141296387,7.193170070648193,7.193170070648193,78.0,1.91265,75.96376,205800.20313,94.48872,15.62025,0.0,0.0,WR,20.0,400.0,1
ROI1_3747,-0.7686434728568687,8.449778141249249,6,9,2010-11-05,2010-11-14,1.2233902679549322,0.0,2,8.547372817993164,4.273686408996582,4.273686408996582,75.0,0.0,,23153.85352,,14.74603,0.0,0.0,WR,90.0,100.0,1
ROI1_3747,-0.8414070108705496,8.504755036637363,6,9,2010-11-05,2010-11-14,1.0590902434455023,0.0,2,6.717298984527588,3.358649492263794,3.358649492263794,80.0,1.18295,11.30993,5864.3291,21.94037,13.02668,8e-05,-0.00183,WR,90.0,800.0,1
ROI1_3747,-0.6241943751704495,8.12072525267627,6,9,2010-11-05,2010-11-14,2.262649483150906,0.0,1,14.607654571533203,14.607654571533203,14.607654571533203,75.0,0.0,,5418.98682,,13.29599,0.0,0.0,WR,90.0,1600.0,1
ROI1_3747,-0.6974969023546023,8.291584819715801,7,9,2010-11-05,2010-11-14,1.9767766528659396,0.0,2,14.43017292022705,7.215086460113525,7.215086460113525,75.0,0.0,,50248.78906,,15.52048,0.0,0.0,WR,80.0,400.0,1
ROI1_3747,-0.8546122455471066,8.443579765788824,6,9,2010-11-05,2010-11-14,1.479680856068929,0.0,1,7.882965564727783,7.882965564727783,7.882965564727783,79.0,1.03755,243.43495,1543.00708,,11.96128,0.0,0.0,WR,90.0,400.0,1
ROI1_3747,-0.45225682978997295,8.177588610161035,3,9,2010-11-05,2010-11-14,1.749440246158176,0.0,2,11.93484878540039,5.967424392700195,5.967424392700195,90.0,6.01062,90.0,2990.22876,,9.12325,0.02324,-0.00213,WR,20.0,800.0,1
ROI1_3747,-0.6018263245958733,8.326888610381697,3,9,2010-11-05,2010-11-14,1.3638453748491075,0.0,2,9.692680358886719,4.846340179443359,4.846340179443359,82.0,0.32814,225.0,711256.375,,20.3866,0.0,0.0,WR,40.0,100.0,1
ROI1_3747,-0.6646185629558281,8.342519296325378,8,9,2010-11-05,2010-11-14,1.5079088277286954,0.0,2,11.07468318939209,5.537341594696045,5.537341594696045,77.0,0.92804,270.0,37546.50391,,15.14299,0.0,0.0,WR,80.0,800.0,1
ROI1_3747,-0.5239423894627109,8.132044025256175,1,9,2010-11-05,2010-11-14,2.913289917839898,0.0,3,21.309266567230225,7.103088855743408,7.103088855743408,79.0,0.32814,45.0,9108.24512,,16.02931,0.00632,0.0,WR,90.0,400.0,1
ROI1_3747,-0.39916639649850927,8.181900523524806,9,9,2010-11-05,2010-11-14,1.4449088043636746,0.0,2,9.758734703063965,4.879367351531982,4.879367351531982,75.0,4.40595,356.98721,131291.59375,,13.49901,-0.04177,-0.00522,WR,90.0,400.0,1
ROI1_3747,-0.5595156747138441,8.233912978475328,7,9,2010-11-05,2010-11-14,1.298921823501587,0.0,1,9.6143217086792,9.6143217086792,9.6143217086792,75.0,0.0,,150746.375,,16.61889,0.0,0.0,WR,80.0,800.0,1
ROI1_4683,-0.834939140824889,8.502060090785006,4,11,2018-09-01,2018-09-12,11.725615067915482,0.0,2,74.1063232421875,55.579742431640625,37.05316162109375,81.0,0.0,,492.63519,,10.92659,0.01865,1e-05,WR,90.0,400.0,1
ROI1_4683,-0.7899335450905007,8.384290957036937,9,11,2018-09-01,2018-09-12,12.382307399402965,12.549152374267578,2,50.19660186767578,37.6474494934082,37.6474494934082,75.0,0.0,,2955.81128,,12.69226,0.0,0.0,WR,80.0,400.0,1
ROI1_4683,-0.7893945559200293,8.444118754959298,3,11,2018-09-01,2018-09-12,12.88655861941251,0.0,2,60.970763206481934,45.72807312011719,30.48538303375244,75.0,0.0,,4433.7168,,13.09596,0.0,0.0,WR,80.0,400.0,1
ROI1_4683,-0.6592286712511104,8.33335648042736,3,11,2018-09-01,2018-09-12,13.75519102269953,0.0,2,61.641337394714355,46.23100280761719,30.820669174194336,75.0,0.0,,43844.53125,,15.38419,0.0,0.0,WR,80.0,400.0,1
ROI1_4683,-0.6729728950981393,8.26382687743651,5,11,2018-09-01,2018-09-12,12.773648695512252,13.929234504699707,2,73.09048461914062,36.54524230957031,36.54524230957031,75.0,0.0,,22168.58203,,14.70257,0.0,0.0,WR,90.0,1200.0,1
ROI1_4683,-0.7098936532754516,8.302364603125238,10,11,2018-09-01,2018-09-12,13.211739973588424,13.603116989135742,2,54.4124698638916,40.80935287475586,40.80935287475586,75.0,0.0,,36455.00391,,15.1997,0.0,0.0,WR,80.0,1200.0,1
ROI1_4683,-0.6568032199839875,8.251969115686132,7,11,2018-09-01,2018-09-12,12.773648695512252,13.929234504699707,2,73.09048461914062,36.54524230957031,36.54524230957031,75.0,0.0,,27587.57031,,14.92112,0.0,0.0,WR,80.0,800.0,1
ROI1_4683,-0.827393292438285,8.42767958525991,4,11,2018-09-01,2018-09-12,11.992436582391912,0.0,2,53.761033058166504,40.32077407836914,31.756813049316406,81.0,0.0,,492.63519,,10.92659,0.01583,-0.0,WR,90.0,400.0,1
ROI1_4683,-0.6627321008591767,8.249004675248537,3,11,2018-09-01,2018-09-12,11.209192796186967,8.230487823486328,3,81.46234512329102,32.584938049316406,32.584938049316406,75.0,0.0,,15271.69043,,14.33022,0.0,0.0,WR,90.0,800.0,1
ROI1_4683,-0.6034432921072881,8.212083917071226,8,11,2018-09-01,2018-09-12,11.623811114918102,13.581104278564453,3,86.06431007385254,34.425724029541016,34.425724029541016,75.0,0.0,,22661.21875,,14.72453,0.0,0.0,WR,80.0,100.0,1
ROI1_4683,-0.765140043248802,8.420672726043778,4,11,2018-09-01,2018-09-12,12.88655861941251,0.0,2,60.970763206481934,45.72807312011719,30.48538303375244,75.0,0.0,,16749.5957,,14.4225,0.0,0.0,WR,80.0,800.0,1
ROI1_4683,-0.7621756028112077,8.342249801740143,6,11,2018-09-01,2018-09-12,12.559286984530361,11.883599281311035,2,53.884225845336914,40.413169860839844,40.413169860839844,75.0,0.0,,45322.4375,,15.41733,0.0,0.0,WR,90.0,400.0,1
ROI1_4683,-0.4048257827884618,8.154951065001224,3,11,2018-09-01,2018-09-12,11.346382834694602,13.843572616577148,3,55.374290466308594,27.687145233154297,27.687145233154297,75.0,0.0,,338440.375,,17.42758,0.0,0.0,WR,90.0,100.0,1
ROI1_4683,-0.5438849887701638,8.153064602904571,8,11,2018-09-01,2018-09-12,12.757891221479936,15.101785659790039,3,60.407142639160156,30.203571319580078,30.203571319580078,75.0,0.7337,71.56505,16915.31055,52.16845,13.87641,0.0,0.0,WR,90.0,400.0,1
ROI1_4683,-0.5958974437206841,8.174085180552968,6,11,2018-09-01,2018-09-12,11.49830436706543,13.34053897857666,3,53.36215591430664,26.68107795715332,26.68107795715332,75.0,0.0,,13301.15039,,14.19222,0.0,0.0,WR,90.0,400.0,1
ROI1_4683,-0.8370950975067757,8.331200523745473,2,11,2018-09-01,2018-09-12,11.442581696943803,10.89549732208252,2,51.36483287811279,38.523624420166016,38.523624420166016,76.0,0.7337,18.43495,18911.89258,91.96838,15.15052,0.0,0.0,WR,90.0,100.0,1
